,data_index,created_at,post_id,user_id,user_name,screen_name,user_location,profile_url,profile_description,quote_count,reply_count,retweet_count,favorite_count,lang,followers_count,verified,friends_count,listed_count,statuses_count,profile_created_at,profile_image_url,media_url,retweeted_media_url,profile,google_entities,spam,clean
1424,1424,Mon May 04 13:13:42 +0000 2020,1257297350260817920,25320756,Just Eat UK,JustEatUK,UK,http://www.just-eat.co.uk,"Want takeaway delivered to your door? You've come to the right place, we've got 50,000 restaurants to pick from. If you need us we're here to chat 3pm to 11pm.",0,5,3,20,en,131402,True,20955,469,296233,Thu Mar 19 15:41:42 +0000 2009,https://pbs.twimg.com/profile_images/1287666100990349312/aZlYX4ch_normal.jpg,https://pbs.twimg.com/media/EXLRFKJXgAEDnYV.jpg,,JustEatUK,"{'google_entities_name': ['locations', 'bucket load', 'KFC', 'Just Eat', 'https://t.co/51cVI6psoK https://t.co/McWyXXJ7Zt', 'more', '51'], 'google_entities_type': ['LOCATION', 'OTHER', 'ORGANIZATION', 'OTHER', 'OTHER', 'OTHER', 'NUMBER']}",0,Drumroll please A bucket load of KFC locations are back on Just Eat with many more to follow
1425,1425,Sun May 03 11:00:00 +0000 2020,1256901315701030912,25320756,Just Eat UK,JustEatUK,UK,http://www.just-eat.co.uk,"Want takeaway delivered to your door? You've come to the right place, we've got 50,000 restaurants to pick from. If you need us we're here to chat 3pm to 11pm.",2,2,5,16,en,131402,True,20955,469,296233,Thu Mar 19 15:41:42 +0000 2009,https://pbs.twimg.com/profile_images/1287666100990349312/aZlYX4ch_normal.jpg,https://pbs.twimg.com/media/EW6-I17XQAAajnX.jpg,,JustEatUK,"{'google_entities_name': ['capes', 'heroes', 'Order', '20%', 'spend', 'worker', 'NHS', 'Restaurant Partners 🤝T&amp', 'Cs', 'https://t.co/JQdXUhhE7x'], 'google_entities_type': ['OTHER', 'PERSON', 'OTHER', 'OTHER', 'OTHER', 'PERSON', 'ORGANIZATION', 'ORGANIZATION', 'ORGANIZATION', 'OTHER']}",0,"Not all heroes wear capes. Order on Sundays and  of your spend will go to NHS and key worker charities.10 from us,10 from participating Restaurant Partners T&amp;Cs apply."
1426,1426,Tue Apr 28 16:50:44 +0000 2020,1255177640572527104,25320756,Just Eat UK,JustEatUK,UK,http://www.just-eat.co.uk,"Want takeaway delivered to your door? You've come to the right place, we've got 50,000 restaurants to pick from. If you need us we're here to chat 3pm to 11pm.",3,8,9,49,en,131402,True,20955,469,296233,Thu Mar 19 15:41:42 +0000 2009,https://pbs.twimg.com/profile_images/1287666100990349312/aZlYX4ch_normal.jpg,https://pbs.twimg.com/media/EWtIj-OXsAEKbMl.jpg,,JustEatUK,"{'google_entities_name': ['all', 'NHS', 'Just Eat', 'staff', 'work', 'front line', 'eyes', 'unveiling', 'initiative', 'workers'], 'google_entities_type': ['OTHER', 'ORGANIZATION', 'ORGANIZATION', 'PERSON', 'OTHER', 'OTHER', 'OTHER', 'EVENT', 'OTHER', 'PERSON']}",0,"From all of us at Just Eat, thank you to our incredible NHS staff for your continued hard work on the front line. Keep your eyes peeled for the unveiling of our new initiative launching this week, providing support to NHS and key workers working hard to keep our country safe"
1427,1427,Mon Apr 27 19:04:41 +0000 2020,1254848963506769920,25320756,Just Eat UK,JustEatUK,UK,http://www.just-eat.co.uk,"Want takeaway delivered to your door? You've come to the right place, we've got 50,000 restaurants to pick from. If you need us we're here to chat 3pm to 11pm.",86,54,122,759,en,131402,True,20955,469,296233,Thu Mar 19 15:41:42 +0000 2009,https://pbs.twimg.com/profile_images/1287666100990349312/aZlYX4ch_normal.jpg,https://pbs.twimg.com/media/EWoeebdXsAk_jxH.jpg,,JustEatUK,"{'google_entities_name': ['@GreggsOfficial', 'breaking news', 'pastries', 'letters', 'https://t.co/glSoEemGc3'], 'google_entities_type': ['PERSON', 'OTHER', 'OTHER', 'WORK_OF_ART', 'OTHER']}",0,So is coming back. This breaking news has got us tweeting letters to pastries like...
1428,1428,Sat Apr 25 09:00:01 +0000 2020,1253972016547483904,25320756,Just Eat UK,JustEatUK,UK,http://www.just-eat.co.uk,"Want takeaway delivered to your door? You've come to the right place, we've got 50,000 restaurants to pick from. If you need us we're here to chat 3pm to 11pm.",0,0,0,1,en,131402,True,20955,469,296233,Thu Mar 19 15:41:42 +0000 2009,https://pbs.twimg.com/profile_images/1287666100990349312/aZlYX4ch_normal.jpg,https://pbs.twimg.com/media/EWYT7M9XYAAAfkI.jpg,,JustEatUK,"{'google_entities_name': ['people', 'charity partner', 'food parcels', '@foodcycle', '@Stuart_Delivery', 'difference', 'https://t.co/vRIeuNQZQn https://t.co/0O9s00BOUV', '0'], 'google_entities_type': ['PERSON', 'ORGANIZATION', 'OTHER', 'OTHER', 'OTHER', 'OTHER', 'OTHER', 'NUMBER']}",0,"Were very proud to work with our charity partner and to deliver food parcels to support vulnerable people at a time when they need it most. Together, we can make a difference. Find out more"
1429,1429,Thu Apr 23 08:50:50 +0000 2020,1253244931935744000,25320756,Just Eat UK,JustEatUK,UK,http://www.just-eat.co.uk,"Want takeaway delivered to your door? You've come to the right place, we've got 50,000 restaurants to pick from. If you need us we're here to chat 3pm to 11pm.",12,10,6,35,en,131402,True,20955,469,296233,Thu Mar 19 15:41:42 +0000 2009,https://pbs.twimg.com/profile_images/1287666100990349312/aZlYX4ch_normal.jpg,https://pbs.twimg.com/media/EWRi1wNWsAIxkCD.jpg,,JustEatUK,"{'google_entities_name': ['@Pret', 'Just Eat', 'one', 'locations', 'London', 'https://t.co/K8UVNdurOE https://t.co/hrGJ6LWuPY', 'one', 'ten'], 'google_entities_type': ['OTHER', 'OTHER', 'OTHER', 'LOCATION', 'LOCATION', 'OTHER', 'NUMBER', 'NUMBER']}",0,Yes now on Just Eat. Are you in one of the ten lucky London locations?
1430,1430,Wed Apr 15 15:25:10 +0000 2020,1250445065056588032,25320756,Just Eat UK,JustEatUK,UK,http://www.just-eat.co.uk,"Want takeaway delivered to your door? You've come to the right place, we've got 50,000 restaurants to pick from. If you need us we're here to chat 3pm to 11pm.",6,30,13,36,en,131402,True,20955,469,296233,Thu Mar 19 15:41:42 +0000 2009,https://pbs.twimg.com/profile_images/1287666100990349312/aZlYX4ch_normal.jpg,https://pbs.twimg.com/media/EVp0MXdUMAAcCR-.jpg,,JustEatUK,"{'google_entities_name': ['workers', 'NHS', 'discount', 'million', 'offer', 'https://t.co/RFcjYySgSb https://t.co/9TANdOZzU7', '26 April', '£1.5 million', '25', '1.5 million'], 'google_entities_type': ['PERSON', 'ORGANIZATION', 'OTHER', 'OTHER', 'OTHER', 'OTHER', 'DATE', 'PRICE', 'NUMBER', 'NUMBER']}",0,"NHS workers have saved over million with their  discount. And to say thanks a million to the NHS, the offers now running till April."
1431,1431,Wed Apr 15 11:49:11 +0000 2020,1250390713830978048,25320756,Just Eat UK,JustEatUK,UK,http://www.just-eat.co.uk,"Want takeaway delivered to your door? You've come to the right place, we've got 50,000 restaurants to pick from. If you need us we're here to chat 3pm to 11pm.",2,7,5,14,en,131402,True,20955,469,296233,Thu Mar 19 15:41:42 +0000 2009,https://pbs.twimg.com/profile_images/1287666100990349312/aZlYX4ch_normal.jpg,https://pbs.twimg.com/media/EVpDdkDWoAAFcb3.jpg,,JustEatUK,"{'google_entities_name': ['@KFC_UKI Colonel', 'RatemyKFC - 10', 'effort', 'Just Eat', 'Photo', 'https://t.co/51cVI6psoK', '@takeaway_fakes', 'locations', '@Sarah_K_B83 @OneSecOfJxnos https://t.co/NThNaxFrfs', '10'], 'google_entities_type': ['PERSON', 'OTHER', 'OTHER', 'OTHER', 'WORK_OF_ART', 'OTHER', 'PERSON', 'LOCATION', 'OTHER', 'NUMBER']}",1,"rate my kfc - /10 for effort, but theres only one Colonel and hes back on Just Eat. Are you one of the lucky locations? Photo"
1432,1432,Mon Apr 13 17:38:25 +0000 2020,1249753821896678912,25320756,Just Eat UK,JustEatUK,UK,http://www.just-eat.co.uk,"Want takeaway delivered to your door? You've come to the right place, we've got 50,000 restaurants to pick from. If you need us we're here to chat 3pm to 11pm.",24,202,136,169,en,131402,True,20955,469,296233,Thu Mar 19 15:41:42 +0000 2009,https://pbs.twimg.com/profile_images/1287666100990349312/aZlYX4ch_normal.jpg,https://pbs.twimg.com/media/EVgDVcPXgAIvAIR.jpg,,JustEatUK,"{'google_entities_name': ['Everybody', 'COD squad', '#JustEatCOD', 'team', 'downloads', 'Winners', 'PS4', 'Modern Warfare 2', '@CallofDuty', 'chance'], 'google_entities_type': ['PERSON', 'ORGANIZATION', 'OTHER', 'ORGANIZATION', 'OTHER', 'PERSON', 'CONSUMER_GOOD', 'WORK_OF_ART', 'OTHER', 'OTHER']}",1,Everybody has their COD squad. Tag yours and well give the winning team free downloads of Modern Warfare remastered on PS4. Remember the hashtag just eat cod for your chance to win! T&amp;Cs apply. Winners will be selected at random Friday th April.
1433,1433,Fri Apr 03 17:08:24 +0000 2020,1246122391492795904,25320756,Just Eat UK,JustEatUK,UK,http://www.just-eat.co.uk,"Want takeaway delivered to your door? You've come to the right place, we've got 50,000 restaurants to pick from. If you need us we're here to chat 3pm to 11pm.",4,28,25,88,en,131402,True,20955,469,296233,Thu Mar 19 15:41:42 +0000 2009,https://pbs.twimg.com/profile_images/1287666100990349312/aZlYX4ch_normal.jpg,https://pbs.twimg.com/media/EUsdKPrWAAY9izo.png,,JustEatUK,"{'google_entities_name': ['favour', 'https://t.co/3ERf4yuQPt', '3'], 'google_entities_type': ['OTHER', 'OTHER', 'NUMBER']}",0,We've got a favour to ask...
1434,1434,Fri Apr 03 14:38:01 +0000 2020,1246084546975670016,25320756,Just Eat UK,JustEatUK,UK,http://www.just-eat.co.uk,"Want takeaway delivered to your door? You've come to the right place, we've got 50,000 restaurants to pick from. If you need us we're here to chat 3pm to 11pm.",11,36,21,43,en,131402,True,20955,469,296233,Thu Mar 19 15:41:42 +0000 2009,https://pbs.twimg.com/profile_images/1287666100990349312/aZlYX4ch_normal.jpg,https://pbs.twimg.com/media/EUr69tMX0AAHHPW.jpg,,JustEatUK,"{'google_entities_name': ['heartfelt', 'NHS', 'friends', 'discount', 'https://t.co/1ylfCWWwx1 💙 https://t.co/Mwi8xTLfS4', 'family', 'April 13', '25', '13', '1'], 'google_entities_type': ['OTHER', 'ORGANIZATION', 'PERSON', 'OTHER', 'OTHER', 'PERSON', 'DATE', 'NUMBER', 'NUMBER', 'NUMBER']}",0,"As a heartfelt thank you to our incredible NHS, well continue to run this daily  off discount until April . So please share with any NHS friends and family you know, who can tuck in at"
1435,1435,Mon Mar 30 14:00:00 +0000 2020,1244625428720975872,25320756,Just Eat UK,JustEatUK,UK,http://www.just-eat.co.uk,"Want takeaway delivered to your door? You've come to the right place, we've got 50,000 restaurants to pick from. If you need us we're here to chat 3pm to 11pm.",10,45,59,96,en,131402,True,20955,469,296233,Thu Mar 19 15:41:42 +0000 2009,https://pbs.twimg.com/profile_images/1287666100990349312/aZlYX4ch_normal.jpg,https://pbs.twimg.com/media/EUGsTWuWoAAaymT.jpg,,JustEatUK,"{'google_entities_name': ['staff', 'NHS', 'https://t.co/1ylfCWEV8r 💚 https://t.co/Lkpxme86zr', 'someone', '1', '25'], 'google_entities_type': ['PERSON', 'ORGANIZATION', 'OTHER', 'PERSON', 'NUMBER', 'NUMBER']}",0,"Were giving NHS staff  off to say thank you. If you work for the NHS, or know someone that does, find out more here:"
1436,1436,Thu Mar 26 12:58:29 +0000 2020,1243160394186863104,25320756,Just Eat UK,JustEatUK,UK,http://www.just-eat.co.uk,"Want takeaway delivered to your door? You've come to the right place, we've got 50,000 restaurants to pick from. If you need us we're here to chat 3pm to 11pm.",2,30,25,71,en,131402,True,20955,469,296233,Thu Mar 19 15:41:42 +0000 2009,https://pbs.twimg.com/profile_images/1287666100990349312/aZlYX4ch_normal.jpg,https://pbs.twimg.com/media/EUCXqoqXsAY3KRQ.jpg,,JustEatUK,"{'google_entities_name': ['restaurants', 'delivery drivers', 'https://t.co/h0iT08Yy7N'], 'google_entities_type': ['LOCATION', 'PERSON', 'OTHER']}",0,To the contact-free delivery drivers and local restaurants keeping us safe and fed. Thank you.
1438,1438,Fri Mar 20 11:15:00 +0000 2020,1240960023733374976,25320756,Just Eat UK,JustEatUK,UK,http://www.just-eat.co.uk,"Want takeaway delivered to your door? You've come to the right place, we've got 50,000 restaurants to pick from. If you need us we're here to chat 3pm to 11pm.",8,16,19,49,en,131402,True,20955,469,296233,Thu Mar 19 15:41:42 +0000 2009,https://pbs.twimg.com/profile_images/1287666100990349312/aZlYX4ch_normal.jpg,https://pbs.twimg.com/media/ETjEgyoXkAAcOqL.jpg,,JustEatUK,"{'google_entities_name': ['restaurant partners', 'support package', 'doors', 'https://t.co/35A8TGqVIE https://t.co/skS2U1dQzZ', '£10m', '35', '10m'], 'google_entities_type': ['PERSON', 'OTHER', 'OTHER', 'OTHER', 'PRICE', 'NUMBER', 'NUMBER']}",0,In this challenging time we are pleased to tell you were introducing a new m support package for our restaurant partners to help keep their doors open Read more here:
1439,1439,Tue Feb 18 17:00:01 +0000 2020,1229812826656535040,25320756,Just Eat UK,JustEatUK,UK,http://www.just-eat.co.uk,"Want takeaway delivered to your door? You've come to the right place, we've got 50,000 restaurants to pick from. If you need us we're here to chat 3pm to 11pm.",0,3,1,9,en,131402,True,20955,469,296233,Thu Mar 19 15:41:42 +0000 2009,https://pbs.twimg.com/profile_images/1287666100990349312/aZlYX4ch_normal.jpg,https://pbs.twimg.com/media/ERERnl9WAAIQfPy.jpg,,JustEatUK,"{'google_entities_name': ['orders', 'restaurants', 'Cs', 'https://t.co/PWNaZEfZeK https://t.co/3uerBnzKrR', 'T&amp', '£15', '15', '3', '20'], 'google_entities_type': ['OTHER', 'LOCATION', 'ORGANIZATION', 'OTHER', 'PERSON', 'PRICE', 'NUMBER', 'NUMBER', 'NUMBER']}",0,It's Cheeky Tuesday Get  off orders over at selected restaurants only. T&amp;Cs apply.
1440,1440,Fri Feb 14 16:00:01 +0000 2020,1228348175234235904,25320756,Just Eat UK,JustEatUK,UK,http://www.just-eat.co.uk,"Want takeaway delivered to your door? You've come to the right place, we've got 50,000 restaurants to pick from. If you need us we're here to chat 3pm to 11pm.",0,4,1,5,en,131402,True,20955,469,296233,Thu Mar 19 15:41:42 +0000 2009,https://pbs.twimg.com/profile_images/1287666100990349312/aZlYX4ch_normal.jpg,https://pbs.twimg.com/media/EQuq998WkAA93xy.jpg,,JustEatUK,"{'google_entities_name': ['helmet', 'thing', 'head over heels', 'doughnuts', 'stocks', 'Derek', ""Valentine's Day ❤"", '@KrispyKremeUK', 'Love Dozen', 'Just Eat'], 'google_entities_type': ['CONSUMER_GOOD', 'OTHER', 'OTHER', 'OTHER', 'OTHER', 'PERSON', 'OTHER', 'OTHER', 'PERSON', 'OTHER']}",0,"Good thing he's wearing a helmet because Derek's fallen head over heels for this Valentine's Day Order the Love Dozen doughnuts, only on Just Eat. Selected stores only, while stocks lasts. Available until February ."
1441,1441,Fri Feb 14 12:00:01 +0000 2020,1228287776426053888,25320756,Just Eat UK,JustEatUK,UK,http://www.just-eat.co.uk,"Want takeaway delivered to your door? You've come to the right place, we've got 50,000 restaurants to pick from. If you need us we're here to chat 3pm to 11pm.",1,15,9,27,en,131402,True,20955,469,296233,Thu Mar 19 15:41:42 +0000 2009,https://pbs.twimg.com/profile_images/1287666100990349312/aZlYX4ch_normal.jpg,https://pbs.twimg.com/media/EQuqEsdWoAA7ZRf.jpg,,JustEatUK,"{'google_entities_name': ['love', 'VALENTINES15', 'https://t.co/9nZWSEmN1x', '9', '15'], 'google_entities_type': ['OTHER', 'OTHER', 'OTHER', 'NUMBER', 'NUMBER']}",0,Turns out you can buy love. Use code VALENTINES15 for  off this weekend.
1443,1443,Wed Feb 12 17:30:00 +0000 2020,1227646045733163008,25320756,Just Eat UK,JustEatUK,UK,http://www.just-eat.co.uk,"Want takeaway delivered to your door? You've come to the right place, we've got 50,000 restaurants to pick from. If you need us we're here to chat 3pm to 11pm.",0,7,6,14,en,131402,True,20955,469,296233,Thu Mar 19 15:41:42 +0000 2009,https://pbs.twimg.com/profile_images/1287666100990349312/aZlYX4ch_normal.jpg,https://pbs.twimg.com/media/EQl2z_kWsAAunIg.jpg,,JustEatUK,"{'google_entities_name': ['Magnum', 'ice cream tub', 'pizza', 'Delivery', 'Pizza Hut', '16 February', '16'], 'google_entities_type': ['CONSUMER_GOOD', 'CONSUMER_GOOD', 'OTHER', 'OTHER', 'ORGANIZATION', 'DATE', 'NUMBER']}",0,Free Magnum ice cream tub with any Pizza Hut Delivery pizza until February
1444,1444,Fri Feb 07 12:21:43 +0000 2020,1225756522313110016,25320756,Just Eat UK,JustEatUK,UK,http://www.just-eat.co.uk,"Want takeaway delivered to your door? You've come to the right place, we've got 50,000 restaurants to pick from. If you need us we're here to chat 3pm to 11pm.",1,54,25,138,en,131402,True,20955,469,296233,Thu Mar 19 15:41:42 +0000 2009,https://pbs.twimg.com/profile_images/1287666100990349312/aZlYX4ch_normal.jpg,https://pbs.twimg.com/media/EQLB-zIXkAE7-8b.jpg,,JustEatUK,"{'google_entities_name': ['screening', 'VIP', 'chance', '#GetStuckIn', 'LoveIsland', 'Cs', 'stay', 'T&amp', 'London', '18'], 'google_entities_type': ['EVENT', 'OTHER', 'OTHER', 'OTHER', 'ORGANIZATION', 'ORGANIZATION', 'EVENT', 'LOCATION', 'LOCATION', 'NUMBER']}",2,Tell us who you would couple up with followed by get stuck in for a chance to win a cheeky VIP love island screening and a nights all-inclusive stay in London for you and your spice. +/T&amp;Cs apply
1446,1446,Tue Feb 04 15:07:18 +0000 2020,1224711031634779904,25320756,Just Eat UK,JustEatUK,UK,http://www.just-eat.co.uk,"Want takeaway delivered to your door? You've come to the right place, we've got 50,000 restaurants to pick from. If you need us we're here to chat 3pm to 11pm.",0,0,0,0,en,131402,True,20955,469,296233,Thu Mar 19 15:41:42 +0000 2009,https://pbs.twimg.com/profile_images/1287666100990349312/aZlYX4ch_normal.jpg,https://pbs.twimg.com/tweet_video_thumb/EP8ML9ZX0AAI1rZ.jpg,,JustEatUK,"{'google_entities_name': ['@KeefTommo', 'question', 'form', 'Keith', 'right', 'pizza email blast', 'EM https://t.co/BGuu2iXRFM'], 'google_entities_type': ['PERSON', 'OTHER', 'OTHER', 'PERSON', 'OTHER', 'OTHER', 'OTHER']}",0,"A great question Keith - we have to stay true to form, right? Who doesn't love a pizza email blast... ^EM"
1449,1449,Tue Jan 28 16:30:00 +0000 2020,1222195129768792064,25320756,Just Eat UK,JustEatUK,UK,http://www.just-eat.co.uk,"Want takeaway delivered to your door? You've come to the right place, we've got 50,000 restaurants to pick from. If you need us we're here to chat 3pm to 11pm.",3,9,17,55,en,131402,True,20955,469,296233,Thu Mar 19 15:41:42 +0000 2009,https://pbs.twimg.com/profile_images/1287666100990349312/aZlYX4ch_normal.jpg,https://pbs.twimg.com/media/EPYWx5nXkAATBnU.jpg,,JustEatUK,"{'google_entities_name': [""McDonald's"", 'news', 'Big', 'Mac', 'https://t.co/2MZs9EwmYR https://t.co/Dfch2jCHOy', 'area', 'McDelivery', 'country', '2'], 'google_entities_type': ['ORGANIZATION', 'OTHER', 'WORK_OF_ART', 'CONSUMER_GOOD', 'OTHER', 'LOCATION', 'OTHER', 'LOCATION', 'NUMBER']}",0,"McDonald's is coming to Just Eat It's the Big (Mac) news you've all been waiting for. This year we'll be rolling out McDelivery across the country. Make sure we come to your area, register your interest:"
1451,1451,Fri Jan 24 17:35:14 +0000 2020,1220761991926755072,25320756,Just Eat UK,JustEatUK,UK,http://www.just-eat.co.uk,"Want takeaway delivered to your door? You've come to the right place, we've got 50,000 restaurants to pick from. If you need us we're here to chat 3pm to 11pm.",1,3,4,14,en,131402,True,20955,469,296233,Thu Mar 19 15:41:42 +0000 2009,https://pbs.twimg.com/profile_images/1287666100990349312/aZlYX4ch_normal.jpg,https://pbs.twimg.com/media/EPEEC-nXUAUbkr9.jpg,,JustEatUK,"{'google_entities_name': ['Derek', 'LoveIsland https://t.co/e5HctrFyYi'], 'google_entities_type': ['PERSON', 'OTHER']}",1,Who's your favourite Derek? love island
